Capacity,StartTimestamp,EndTimestamp,ReferenceLocationName,ReferenceLocationType,ReferenceLocationRole,month,day_start,day_end,min_start,min_end,start,end
36,2019-07-07T00:00:00.000Z,2019-07-07T23:59:00.000Z,EDDF,AD,A,8.0,17,17,0,1439,24480,25919
36,2019-07-08T00:00:00.000Z,2019-07-08T23:59:00.000Z,EDDF,AD,A,8.0,18,18,0,1439,25920,27359
36,2019-07-09T00:00:00.000Z,2019-07-09T23:59:00.000Z,EDDF,AD,A,8.0,19,19,0,1439,27360,28799
36,2019-07-10T00:00:00.000Z,2019-07-10T23:59:00.000Z,EDDF,AD,A,8.0,20,20,0,1439,28800,30239
36,2019-07-11T00:00:00.000Z,2019-07-11T23:59:00.000Z,EDDF,AD,A,8.0,21,21,0,1439,30240,31679
36,2019-07-12T00:00:00.000Z,2019-07-12T23:59:00.000Z,EDDF,AD,A,8.0,22,22,0,1439,31680,33119
36,2019-07-13T00:00:00.000Z,2019-07-13T23:59:00.000Z,EDDF,AD,A,8.0,23,23,0,1439,33120,34559
36,2019-07-14T00:00:00.000Z,2019-07-14T23:59:00.000Z,EDDF,AD,A,8.0,24,24,0,1439,34560,35999
36,2019-07-15T00:00:00.000Z,2019-07-15T23:59:00.000Z,EDDF,AD,A,8.0,25,25,0,1439,36000,37439
36,2019-07-16T00:00:00.000Z,2019-07-16T23:59:00.000Z,EDDF,AD,A,8.0,26,26,0,1439,37440,38879
36,2019-07-17T00:00:00.000Z,2019-07-17T23:59:00.000Z,EDDF,AD,A,8.0,27,27,0,1439,38880,40319
30,2019-06-20T00:00:00.000Z,2019-06-20T23:59:00.000Z,EDDM,AD,A,8.0,0,0,0,1439,0,1439
30,2019-06-21T00:00:00.000Z,2019-06-21T23:59:00.000Z,EDDM,AD,A,8.0,1,1,0,1439,1440,2879
30,2019-06-22T00:00:00.000Z,2019-06-22T23:59:00.000Z,EDDM,AD,A,8.0,2,2,0,1439,2880,4319
30,2019-06-23T00:00:00.000Z,2019-06-23T23:59:00.000Z,EDDM,AD,A,8.0,3,3,0,1439,4320,5759
30,2019-06-24T00:00:00.000Z,2019-06-24T23:59:00.000Z,EDDM,AD,A,8.0,4,4,0,1439,5760,7199
30,2019-06-25T00:00:00.000Z,2019-06-25T23:59:00.000Z,EDDM,AD,A,8.0,5,5,0,1439,7200,8639
30,2019-06-26T00:00:00.000Z,2019-06-26T23:59:00.000Z,EDDM,AD,A,8.0,6,6,0,1439,8640,10079
30,2019-06-27T00:00:00.000Z,2019-06-27T23:59:00.000Z,EDDM,AD,A,8.0,7,7,0,1439,10080,11519
30,2019-06-28T00:00:00.000Z,2019-06-28T23:59:00.000Z,EDDM,AD,A,8.0,8,8,0,1439,11520,12959
30,2019-06-29T00:00:00.000Z,2019-06-29T23:59:00.000Z,EDDM,AD,A,8.0,9,9,0,1439,12960,14399
30,2019-06-30T00:00:00.000Z,2019-06-30T23:59:00.000Z,EDDM,AD,A,8.0,10,10,0,1439,14400,15839
30,2019-07-01T00:00:00.000Z,2019-07-01T23:59:00.000Z,EDDM,AD,A,8.0,11,11,0,1439,15840,17279
30,2019-07-02T00:00:00.000Z,2019-07-02T23:59:00.000Z,EDDM,AD,A,8.0,12,12,0,1439,17280,18719
30,2019-07-03T00:00:00.000Z,2019-07-03T23:59:00.000Z,EDDM,AD,A,8.0,13,13,0,1439,18720,20159
30,2019-07-04T00:00:00.000Z,2019-07-04T23:59:00.000Z,EDDM,AD,A,8.0,14,14,0,1439,20160,21599
30,2019-07-05T00:00:00.000Z,2019-07-05T23:59:00.000Z,EDDM,AD,A,8.0,15,15,0,1439,21600,23039
30,2019-07-06T00:00:00.000Z,2019-07-06T23:59:00.000Z,EDDM,AD,A,8.0,16,16,0,1439,23040,24479
30,2019-07-07T00:00:00.000Z,2019-07-07T23:59:00.000Z,EDDM,AD,A,8.0,17,17,0,1439,24480,25919
30,2019-07-08T00:00:00.000Z,2019-07-08T23:59:00.000Z,EDDM,AD,A,8.0,18,18,0,1439,25920,27359
30,2019-07-09T00:00:00.000Z,2019-07-09T23:59:00.000Z,EDDM,AD,A,8.0,19,19,0,1439,27360,28799
30,2019-07-10T00:00:00.000Z,2019-07-10T23:59:00.000Z,EDDM,AD,A,8.0,20,20,0,1439,28800,30239
30,2019-07-11T00:00:00.000Z,2019-07-11T23:59:00.000Z,EDDM,AD,A,8.0,21,21,0,1439,30240,31679
30,2019-07-12T00:00:00.000Z,2019-07-12T23:59:00.000Z,EDDM,AD,A,8.0,22,22,0,1439,31680,33119
30,2019-07-13T00:00:00.000Z,2019-07-13T23:59:00.000Z,EDDM,AD,A,8.0,23,23,0,1439,33120,34559
30,2019-07-14T00:00:00.000Z,2019-07-14T23:59:00.000Z,EDDM,AD,A,8.0,24,24,0,1439,34560,35999
30,2019-07-15T00:00:00.000Z,2019-07-15T23:59:00.000Z,EDDM,AD,A,8.0,25,25,0,1439,36000,37439
30,2019-07-16T00:00:00.000Z,2019-07-16T23:59:00.000Z,EDDM,AD,A,8.0,26,26,0,1439,37440,38879
30,2019-07-17T00:00:00.000Z,2019-07-17T23:59:00.000Z,EDDM,AD,A,8.0,27,27,0,1439,38880,40319
0,2019-06-20T00:00:00.000Z,2019-06-20T23:59:00.000Z,LIME,AD,A,8.0,0,0,0,1439,0,1439
0,2019-06-21T00:00:00.000Z,2019-06-21T23:59:00.000Z,LIME,AD,A,8.0,1,1,0,1439,1440,2879
0,2019-06-22T00:00:00.000Z,2019-06-22T23:59:00.000Z,LIME,AD,A,8.0,2,2,0,1439,2880,4319
0,2019-06-23T00:00:00.000Z,2019-06-23T23:59:00.000Z,LIME,AD,A,8.0,3,3,0,1439,4320,5759
0,2019-06-24T00:00:00.000Z,2019-06-24T23:59:00.000Z,LIME,AD,A,8.0,4,4,0,1439,5760,7199
0,2019-06-25T00:00:00.000Z,2019-06-25T23:59:00.000Z,LIME,AD,A,8.0,5,5,0,1439,7200,8639
0,2019-06-26T00:00:00.000Z,2019-06-26T23:59:00.000Z,LIME,AD,A,8.0,6,6,0,1439,8640,10079
0,2019-06-27T00:00:00.000Z,2019-06-27T23:59:00.000Z,LIME,AD,A,8.0,7,7,0,1439,10080,11519
0,2019-06-28T00:00:00.000Z,2019-06-28T23:59:00.000Z,LIME,AD,A,8.0,8,8,0,1439,11520,12959
0,2019-06-29T00:00:00.000Z,2019-06-29T23:59:00.000Z,LIME,AD,A,8.0,9,9,0,1439,12960,14399
0,2019-06-30T00:00:00.000Z,2019-06-30T23:59:00.000Z,LIME,AD,A,8.0,10,10,0,1439,14400,15839
0,2019-07-01T00:00:00.000Z,2019-07-01T23:59:00.000Z,LIME,AD,A,8.0,11,11,0,1439,15840,17279
0,2019-07-02T00:00:00.000Z,2019-07-02T23:59:00.000Z,LIME,AD,A,8.0,12,12,0,1439,17280,18719
0,2019-07-03T00:00:00.000Z,2019-07-03T23:59:00.000Z,LIME,AD,A,8.0,13,13,0,1439,18720,20159
0,2019-07-04T00:00:00.000Z,2019-07-04T23:59:00.000Z,LIME,AD,A,8.0,14,14,0,1439,20160,21599
0,2019-07-05T00:00:00.000Z,2019-07-05T23:59:00.000Z,LIME,AD,A,8.0,15,15,0,1439,21600,23039
0,2019-07-06T00:00:00.000Z,2019-07-06T23:59:00.000Z,LIME,AD,A,8.0,16,16,0,1439,23040,24479
0,2019-07-07T00:00:00.000Z,2019-07-07T23:59:00.000Z,LIME,AD,A,8.0,17,17,0,1439,24480,25919
0,2019-07-08T00:00:00.000Z,2019-07-08T23:59:00.000Z,LIME,AD,A,8.0,18,18,0,1439,25920,27359
0,2019-07-09T00:00:00.000Z,2019-07-09T23:59:00.000Z,LIME,AD,A,8.0,19,19,0,1439,27360,28799
0,2019-07-10T00:00:00.000Z,2019-07-10T23:59:00.000Z,LIME,AD,A,8.0,20,20,0,1439,28800,30239
0,2019-07-11T00:00:00.000Z,2019-07-11T23:59:00.000Z,LIME,AD,A,8.0,21,21,0,1439,30240,31679
0,2019-07-12T00:00:00.000Z,2019-07-12T23:59:00.000Z,LIME,AD,A,8.0,22,22,0,1439,31680,33119
0,2019-07-13T00:00:00.000Z,2019-07-13T23:59:00.000Z,LIME,AD,A,8.0,23,23,0,1439,33120,34559
0,2019-07-14T00:00:00.000Z,2019-07-14T23:59:00.000Z,LIME,AD,A,8.0,24,24,0,1439,34560,35999
0,2019-07-15T00:00:00.000Z,2019-07-15T23:59:00.000Z,LIME,AD,A,8.0,25,25,0,1439,36000,37439
0,2019-07-16T00:00:00.000Z,2019-07-16T23:59:00.000Z,LIME,AD,A,8.0,26,26,0,1439,37440,38879
0,2019-07-17T00:00:00.000Z,2019-07-17T23:59:00.000Z,LIME,AD,A,8.0,27,27,0,1439,38880,40319
18,2019-06-20T00:00:00.000Z,2019-06-20T05:44:00.000Z,GCLP,AD,A,8.0,0,0,0,344,0,344
20,2019-06-20T05:45:00.000Z,2019-06-20T06:29:00.000Z,GCLP,AD,A,8.0,0,0,345,389,345,389
22,2019-06-20T06:30:00.000Z,2019-06-20T13:44:00.000Z,GCLP,AD,A,8.0,0,0,390,824,390,824
20,2019-06-20T13:45:00.000Z,2019-06-20T15:05:00.000Z,GCLP,AD,A,8.0,0,0,825,905,825,905
18,2019-06-20T15:06:00.000Z,2019-06-20T20:59:00.000Z,GCLP,AD,A,8.0,0,0,906,1259,906,1259
10,2019-06-20T21:00:00.000Z,2019-06-20T23:59:00.000Z,GCLP,AD,A,8.0,0,0,1260,1439,1260,1439
10,2019-06-21T00:00:00.000Z,2019-06-21T05:44:00.000Z,GCLP,AD,A,8.0,1,1,0,344,1440,1784
20,2019-06-21T05:45:00.000Z,2019-06-21T05:59:00.000Z,GCLP,AD,A,8.0,1,1,345,359,1785,1799
18,2019-06-21T06:00:00.000Z,2019-06-21T20:59:00.000Z,GCLP,AD,A,8.0,1,1,360,1259,1800,2699
10,2019-06-21T21:00:00.000Z,2019-06-21T23:59:00.000Z,GCLP,AD,A,8.0,1,1,1260,1439,2700,2879
10,2019-06-22T00:00:00.000Z,2019-06-22T05:44:00.000Z,GCLP,AD,A,8.0,2,2,0,344,2880,3224
20,2019-06-22T05:45:00.000Z,2019-06-22T05:59:00.000Z,GCLP,AD,A,8.0,2,2,345,359,3225,3239
18,2019-06-22T06:00:00.000Z,2019-06-22T20:59:00.000Z,GCLP,AD,A,8.0,2,2,360,1259,3240,4139
10,2019-06-22T21:00:00.000Z,2019-06-22T23:59:00.000Z,GCLP,AD,A,8.0,2,2,1260,1439,4140,4319
10,2019-06-23T00:00:00.000Z,2019-06-23T05:44:00.000Z,GCLP,AD,A,8.0,3,3,0,344,4320,4664
18,2019-06-23T05:45:00.000Z,2019-06-23T13:59:00.000Z,GCLP,AD,A,8.0,3,3,345,839,4665,5159
23,2019-06-23T14:00:00.000Z,2019-06-23T20:59:00.000Z,GCLP,AD,A,8.0,3,3,840,1259,5160,5579
10,2019-06-23T21:00:00.000Z,2019-06-23T23:59:00.000Z,GCLP,AD,A,8.0,3,3,1260,1439,5580,5759
10,2019-06-24T00:00:00.000Z,2019-06-24T05:44:00.000Z,GCLP,AD,A,8.0,4,4,0,344,5760,6104
20,2019-06-24T05:45:00.000Z,2019-06-24T06:29:00.000Z,GCLP,AD,A,8.0,4,4,345,389,6105,6149
22,2019-06-24T06:30:00.000Z,2019-06-24T13:39:00.000Z,GCLP,AD,A,8.0,4,4,390,819,6150,6579
18,2019-06-24T13:40:00.000Z,2019-06-24T20:59:00.000Z,GCLP,AD,A,8.0,4,4,820,1259,6580,7019
10,2019-06-24T21:00:00.000Z,2019-06-24T23:59:00.000Z,GCLP,AD,A,8.0,4,4,1260,1439,7020,7199
10,2019-06-25T00:00:00.000Z,2019-06-25T05:44:00.000Z,GCLP,AD,A,8.0,5,5,0,344,7200,7544
18,2019-06-25T05:45:00.000Z,2019-06-25T13:44:00.000Z,GCLP,AD,A,8.0,5,5,345,824,7545,8024
20,2019-06-25T13:45:00.000Z,2019-06-25T20:59:00.000Z,GCLP,AD,A,8.0,5,5,825,1259,8025,8459
10,2019-06-25T21:00:00.000Z,2019-06-25T23:59:00.000Z,GCLP,AD,A,8.0,5,5,1260,1439,8460,8639
10,2019-06-26T00:00:00.000Z,2019-06-26T05:44:00.000Z,GCLP,AD,A,8.0,6,6,0,344,8640,8984
20,2019-06-26T05:45:00.000Z,2019-06-26T06:29:00.000Z,GCLP,AD,A,8.0,6,6,345,389,8985,9029
22,2019-06-26T06:30:00.000Z,2019-06-26T13:44:00.000Z,GCLP,AD,A,8.0,6,6,390,824,9030,9464
20,2019-06-26T13:45:00.000Z,2019-06-26T20:59:00.000Z,GCLP,AD,A,8.0,6,6,825,1259,9465,9899
10,2019-06-26T21:00:00.000Z,2019-06-26T23:59:00.000Z,GCLP,AD,A,8.0,6,6,1260,1439,9900,10079
10,2019-06-27T00:00:00.000Z,2019-06-27T05:44:00.000Z,GCLP,AD,A,8.0,7,7,0,344,10080,10424
18,2019-06-27T05:45:00.000Z,2019-06-27T20:59:00.000Z,GCLP,AD,A,8.0,7,7,345,1259,10425,11339
10,2019-06-27T21:00:00.000Z,2019-06-27T23:59:00.000Z,GCLP,AD,A,8.0,7,7,1260,1439,11340,11519
10,2019-06-28T00:00:00.000Z,2019-06-28T05:44:00.000Z,GCLP,AD,A,8.0,8,8,0,344,11520,11864
18,2019-06-28T05:45:00.000Z,2019-06-28T13:44:00.000Z,GCLP,AD,A,8.0,8,8,345,824,11865,12344
23,2019-06-28T13:45:00.000Z,2019-06-28T20:59:00.000Z,GCLP,AD,A,8.0,8,8,825,1259,12345,12779
10,2019-06-28T21:00:00.000Z,2019-06-28T23:59:00.000Z,GCLP,AD,A,8.0,8,8,1260,1439,12780,12959
10,2019-06-29T00:00:00.000Z,2019-06-29T05:44:00.000Z,GCLP,AD,A,8.0,9,9,0,344,12960,13304
18,2019-06-29T05:45:00.000Z,2019-06-29T20:59:00.000Z,GCLP,AD,A,8.0,9,9,345,1259,13305,14219
10,2019-06-29T21:00:00.000Z,2019-06-29T23:59:00.000Z,GCLP,AD,A,8.0,9,9,1260,1439,14220,14399
10,2019-06-30T00:00:00.000Z,2019-06-30T05:44:00.000Z,GCLP,AD,A,8.0,10,10,0,344,14400,14744
20,2019-06-30T05:45:00.000Z,2019-06-30T06:29:00.000Z,GCLP,AD,A,8.0,10,10,345,389,14745,14789
18,2019-06-30T06:30:00.000Z,2019-06-30T13:44:00.000Z,GCLP,AD,A,8.0,10,10,390,824,14790,15224
23,2019-06-30T13:45:00.000Z,2019-06-30T17:34:00.000Z,GCLP,AD,A,8.0,10,10,825,1054,15225,15454
18,2019-06-30T17:35:00.000Z,2019-06-30T20:59:00.000Z,GCLP,AD,A,8.0,10,10,1055,1259,15455,15659
10,2019-06-30T21:00:00.000Z,2019-06-30T23:59:00.000Z,GCLP,AD,A,8.0,10,10,1260,1439,15660,15839
10,2019-07-01T00:00:00.000Z,2019-07-01T05:44:00.000Z,GCLP,AD,A,8.0,11,11,0,344,15840,16184
20,2019-07-01T05:45:00.000Z,2019-07-01T06:29:00.000Z,GCLP,AD,A,8.0,11,11,345,389,16185,16229
18,2019-07-01T06:30:00.000Z,2019-07-01T20:59:00.000Z,GCLP,AD,A,8.0,11,11,390,1259,16230,17099
10,2019-07-01T21:00:00.000Z,2019-07-01T23:59:00.000Z,GCLP,AD,A,8.0,11,11,1260,1439,17100,17279
10,2019-07-02T00:00:00.000Z,2019-07-02T05:44:00.000Z,GCLP,AD,A,8.0,12,12,0,344,17280,17624
20,2019-07-02T05:45:00.000Z,2019-07-02T20:59:00.000Z,GCLP,AD,A,8.0,12,12,345,1259,17625,18539
10,2019-07-02T21:00:00.000Z,2019-07-02T23:59:00.000Z,GCLP,AD,A,8.0,12,12,1260,1439,18540,18719
10,2019-07-03T00:00:00.000Z,2019-07-03T05:44:00.000Z,GCLP,AD,A,8.0,13,13,0,344,18720,19064
20,2019-07-03T05:45:00.000Z,2019-07-03T06:29:00.000Z,GCLP,AD,A,8.0,13,13,345,389,19065,19109
22,2019-07-03T06:30:00.000Z,2019-07-03T13:44:00.000Z,GCLP,AD,A,8.0,13,13,390,824,19110,19544
23,2019-07-03T13:45:00.000Z,2019-07-03T20:59:00.000Z,GCLP,AD,A,8.0,13,13,825,1259,19545,19979
10,2019-07-03T21:00:00.000Z,2019-07-03T23:59:00.000Z,GCLP,AD,A,8.0,13,13,1260,1439,19980,20159
10,2019-07-04T00:00:00.000Z,2019-07-04T05:44:00.000Z,GCLP,AD,A,8.0,14,14,0,344,20160,20504
20,2019-07-04T05:45:00.000Z,2019-07-04T13:44:00.000Z,GCLP,AD,A,8.0,14,14,345,824,20505,20984
23,2019-07-04T13:45:00.000Z,2019-07-04T20:59:00.000Z,GCLP,AD,A,8.0,14,14,825,1259,20985,21419
10,2019-07-04T21:00:00.000Z,2019-07-04T23:59:00.000Z,GCLP,AD,A,8.0,14,14,1260,1439,21420,21599
10,2019-07-05T00:00:00.000Z,2019-07-05T05:44:00.000Z,GCLP,AD,A,8.0,15,15,0,344,21600,21944
20,2019-07-05T05:45:00.000Z,2019-07-05T20:59:00.000Z,GCLP,AD,A,8.0,15,15,345,1259,21945,22859
10,2019-07-05T21:00:00.000Z,2019-07-05T23:59:00.000Z,GCLP,AD,A,8.0,15,15,1260,1439,22860,23039
10,2019-07-06T00:00:00.000Z,2019-07-06T05:44:00.000Z,GCLP,AD,A,8.0,16,16,0,344,23040,23384
20,2019-07-06T05:45:00.000Z,2019-07-06T13:44:00.000Z,GCLP,AD,A,8.0,16,16,345,824,23385,23864
23,2019-07-06T13:45:00.000Z,2019-07-06T20:59:00.000Z,GCLP,AD,A,8.0,16,16,825,1259,23865,24299
10,2019-07-06T21:00:00.000Z,2019-07-06T23:59:00.000Z,GCLP,AD,A,8.0,16,16,1260,1439,24300,24479
10,2019-07-07T00:00:00.000Z,2019-07-07T05:44:00.000Z,GCLP,AD,A,8.0,17,17,0,344,24480,24824
20,2019-07-07T05:45:00.000Z,2019-07-07T13:44:00.000Z,GCLP,AD,A,8.0,17,17,345,824,24825,25304
23,2019-07-07T13:45:00.000Z,2019-07-07T20:59:00.000Z,GCLP,AD,A,8.0,17,17,825,1259,25305,25739
10,2019-07-07T21:00:00.000Z,2019-07-07T23:59:00.000Z,GCLP,AD,A,8.0,17,17,1260,1439,25740,25919
10,2019-07-08T00:00:00.000Z,2019-07-08T05:44:00.000Z,GCLP,AD,A,8.0,18,18,0,344,25920,26264
20,2019-07-08T05:45:00.000Z,2019-07-08T06:29:00.000Z,GCLP,AD,A,8.0,18,18,345,389,26265,26309
22,2019-07-08T06:30:00.000Z,2019-07-08T13:44:00.000Z,GCLP,AD,A,8.0,18,18,390,824,26310,26744
23,2019-07-08T13:45:00.000Z,2019-07-08T20:59:00.000Z,GCLP,AD,A,8.0,18,18,825,1259,26745,27179
10,2019-07-08T21:00:00.000Z,2019-07-08T23:59:00.000Z,GCLP,AD,A,8.0,18,18,1260,1439,27180,27359
10,2019-07-09T00:00:00.000Z,2019-07-09T05:30:00.000Z,GCLP,AD,A,8.0,19,19,0,330,27360,27690
18,2019-07-09T05:31:00.000Z,2019-07-09T13:29:00.000Z,GCLP,AD,A,8.0,19,19,331,809,27691,28169
20,2019-07-09T13:30:00.000Z,2019-07-09T20:59:00.000Z,GCLP,AD,A,8.0,19,19,810,1259,28170,28619
10,2019-07-09T21:00:00.000Z,2019-07-09T23:59:00.000Z,GCLP,AD,A,8.0,19,19,1260,1439,28620,28799
10,2019-07-10T00:00:00.000Z,2019-07-10T05:44:00.000Z,GCLP,AD,A,8.0,20,20,0,344,28800,29144
20,2019-07-10T05:45:00.000Z,2019-07-10T06:29:00.000Z,GCLP,AD,A,8.0,20,20,345,389,29145,29189
22,2019-07-10T06:30:00.000Z,2019-07-10T13:44:00.000Z,GCLP,AD,A,8.0,20,20,390,824,29190,29624
23,2019-07-10T13:45:00.000Z,2019-07-10T20:59:00.000Z,GCLP,AD,A,8.0,20,20,825,1259,29625,30059
10,2019-07-10T21:00:00.000Z,2019-07-10T23:59:00.000Z,GCLP,AD,A,8.0,20,20,1260,1439,30060,30239
10,2019-07-11T00:00:00.000Z,2019-07-11T05:44:00.000Z,GCLP,AD,A,8.0,21,21,0,344,30240,30584
20,2019-07-11T05:45:00.000Z,2019-07-11T06:29:00.000Z,GCLP,AD,A,8.0,21,21,345,389,30585,30629
18,2019-07-11T06:30:00.000Z,2019-07-11T13:29:00.000Z,GCLP,AD,A,8.0,21,21,390,809,30630,31049
20,2019-07-11T13:30:00.000Z,2019-07-11T13:44:00.000Z,GCLP,AD,A,8.0,21,21,810,824,31050,31064
23,2019-07-11T13:45:00.000Z,2019-07-11T20:59:00.000Z,GCLP,AD,A,8.0,21,21,825,1259,31065,31499
10,2019-07-11T21:00:00.000Z,2019-07-11T23:59:00.000Z,GCLP,AD,A,8.0,21,21,1260,1439,31500,31679
10,2019-07-12T00:00:00.000Z,2019-07-12T05:44:00.000Z,GCLP,AD,A,8.0,22,22,0,344,31680,32024
20,2019-07-12T05:45:00.000Z,2019-07-12T20:59:00.000Z,GCLP,AD,A,8.0,22,22,345,1259,32025,32939
10,2019-07-12T21:00:00.000Z,2019-07-12T23:59:00.000Z,GCLP,AD,A,8.0,22,22,1260,1439,32940,33119
10,2019-07-13T00:00:00.000Z,2019-07-13T05:44:00.000Z,GCLP,AD,A,8.0,23,23,0,344,33120,33464
20,2019-07-13T05:45:00.000Z,2019-07-13T13:44:00.000Z,GCLP,AD,A,8.0,23,23,345,824,33465,33944
23,2019-07-13T13:45:00.000Z,2019-07-13T20:59:00.000Z,GCLP,AD,A,8.0,23,23,825,1259,33945,34379
10,2019-07-13T21:00:00.000Z,2019-07-13T23:59:00.000Z,GCLP,AD,A,8.0,23,23,1260,1439,34380,34559
10,2019-07-14T00:00:00.000Z,2019-07-14T05:44:00.000Z,GCLP,AD,A,8.0,24,24,0,344,34560,34904
20,2019-07-14T05:45:00.000Z,2019-07-14T13:44:00.000Z,GCLP,AD,A,8.0,24,24,345,824,34905,35384
23,2019-07-14T13:45:00.000Z,2019-07-14T20:59:00.000Z,GCLP,AD,A,8.0,24,24,825,1259,35385,35819
10,2019-07-14T21:00:00.000Z,2019-07-14T23:59:00.000Z,GCLP,AD,A,8.0,24,24,1260,1439,35820,35999
10,2019-07-15T00:00:00.000Z,2019-07-15T05:44:00.000Z,GCLP,AD,A,8.0,25,25,0,344,36000,36344
20,2019-07-15T05:45:00.000Z,2019-07-15T06:29:00.000Z,GCLP,AD,A,8.0,25,25,345,389,36345,36389
22,2019-07-15T06:30:00.000Z,2019-07-15T13:44:00.000Z,GCLP,AD,A,8.0,25,25,390,824,36390,36824
23,2019-07-15T13:45:00.000Z,2019-07-15T20:59:00.000Z,GCLP,AD,A,8.0,25,25,825,1259,36825,37259
10,2019-07-15T21:00:00.000Z,2019-07-15T23:59:00.000Z,GCLP,AD,A,8.0,25,25,1260,1439,37260,37439
10,2019-07-16T00:00:00.000Z,2019-07-16T05:44:00.000Z,GCLP,AD,A,8.0,26,26,0,344,37440,37784
20,2019-07-16T05:45:00.000Z,2019-07-16T07:29:00.000Z,GCLP,AD,A,8.0,26,26,345,449,37785,37889
18,2019-07-16T07:30:00.000Z,2019-07-16T12:59:00.000Z,GCLP,AD,A,8.0,26,26,450,779,37890,38219
20,2019-07-16T13:00:00.000Z,2019-07-16T20:59:00.000Z,GCLP,AD,A,8.0,26,26,780,1259,38220,38699
10,2019-07-16T21:00:00.000Z,2019-07-16T23:59:00.000Z,GCLP,AD,A,8.0,26,26,1260,1439,38700,38879
10,2019-07-17T00:00:00.000Z,2019-07-17T05:44:00.000Z,GCLP,AD,A,8.0,27,27,0,344,38880,39224
20,2019-07-17T05:45:00.000Z,2019-07-17T06:29:00.000Z,GCLP,AD,A,8.0,27,27,345,389,39225,39269
22,2019-07-17T06:30:00.000Z,2019-07-17T13:44:00.000Z,GCLP,AD,A,8.0,27,27,390,824,39270,39704
23,2019-07-17T13:45:00.000Z,2019-07-17T20:59:00.000Z,GCLP,AD,A,8.0,27,27,825,1259,39705,40139
10,2019-07-17T21:00:00.000Z,2019-07-17T23:59:00.000Z,GCLP,AD,A,8.0,27,27,1260,1439,40140,40319
2,2019-06-20T00:00:00.000Z,2019-06-20T23:59:00.000Z,LESA,AD,A,8.0,0,0,0,1439,0,1439
2,2019-06-21T00:00:00.000Z,2019-06-21T23:59:00.000Z,LESA,AD,A,8.0,1,1,0,1439,1440,2879
2,2019-06-22T00:00:00.000Z,2019-06-22T23:59:00.000Z,LESA,AD,A,8.0,2,2,0,1439,2880,4319
2,2019-06-23T00:00:00.000Z,2019-06-23T23:59:00.000Z,LESA,AD,A,8.0,3,3,0,1439,4320,5759
2,2019-06-24T00:00:00.000Z,2019-06-24T23:59:00.000Z,LESA,AD,A,8.0,4,4,0,1439,5760,7199
2,2019-06-25T00:00:00.000Z,2019-06-25T23:59:00.000Z,LESA,AD,A,8.0,5,5,0,1439,7200,8639
2,2019-06-26T00:00:00.000Z,2019-06-26T23:59:00.000Z,LESA,AD,A,8.0,6,6,0,1439,8640,10079
2,2019-06-27T00:00:00.000Z,2019-06-27T23:59:00.000Z,LESA,AD,A,8.0,7,7,0,1439,10080,11519
2,2019-06-28T00:00:00.000Z,2019-06-28T23:59:00.000Z,LESA,AD,A,8.0,8,8,0,1439,11520,12959
2,2019-06-29T00:00:00.000Z,2019-06-29T23:59:00.000Z,LESA,AD,A,8.0,9,9,0,1439,12960,14399
2,2019-06-30T00:00:00.000Z,2019-06-30T23:59:00.000Z,LESA,AD,A,8.0,10,10,0,1439,14400,15839
2,2019-07-01T00:00:00.000Z,2019-07-01T23:59:00.000Z,LESA,AD,A,8.0,11,11,0,1439,15840,17279
2,2019-07-02T00:00:00.000Z,2019-07-02T23:59:00.000Z,LESA,AD,A,8.0,12,12,0,1439,17280,18719
2,2019-07-03T00:00:00.000Z,2019-07-03T23:59:00.000Z,LESA,AD,A,8.0,13,13,0,1439,18720,20159
2,2019-07-04T00:00:00.000Z,2019-07-04T23:59:00.000Z,LESA,AD,A,8.0,14,14,0,1439,20160,21599
2,2019-07-05T00:00:00.000Z,2019-07-05T23:59:00.000Z,LESA,AD,A,8.0,15,15,0,1439,21600,23039
2,2019-07-06T00:00:00.000Z,2019-07-06T23:59:00.000Z,LESA,AD,A,8.0,16,16,0,1439,23040,24479
2,2019-07-07T00:00:00.000Z,2019-07-07T23:59:00.000Z,LESA,AD,A,8.0,17,17,0,1439,24480,25919
2,2019-07-08T00:00:00.000Z,2019-07-08T23:59:00.000Z,LESA,AD,A,8.0,18,18,0,1439,25920,27359
2,2019-07-09T00:00:00.000Z,2019-07-09T23:59:00.000Z,LESA,AD,A,8.0,19,19,0,1439,27360,28799
2,2019-07-10T00:00:00.000Z,2019-07-10T23:59:00.000Z,LESA,AD,A,8.0,20,20,0,1439,28800,30239
2,2019-07-11T00:00:00.000Z,2019-07-11T23:59:00.000Z,LESA,AD,A,8.0,21,21,0,1439,30240,31679
2,2019-07-12T00:00:00.000Z,2019-07-12T23:59:00.000Z,LESA,AD,A,8.0,22,22,0,1439,31680,33119
2,2019-07-13T00:00:00.000Z,2019-07-13T23:59:00.000Z,LESA,AD,A,8.0,23,23,0,1439,33120,34559
2,2019-07-14T00:00:00.000Z,2019-07-14T23:59:00.000Z,LESA,AD,A,8.0,24,24,0,1439,34560,35999
2,2019-07-15T00:00:00.000Z,2019-07-15T23:59:00.000Z,LESA,AD,A,8.0,25,25,0,1439,36000,37439
2,2019-07-16T00:00:00.000Z,2019-07-16T23:59:00.000Z,LESA,AD,A,8.0,26,26,0,1439,37440,38879
